qid,text,answer,source,text_norm
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human10,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human11,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Emotional,Human12,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Intellectual,Human13,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Intellectual,Human14,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Emotional,Human15,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human16,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Emotional,Human17,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Emotional,Human18,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human19,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human20,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Emotional,Human21,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human22,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human23,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human24,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Spiritual,Human25,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Occupational,Human26,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Spiritual,Human27,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.,Emotional,Human28,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human01,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human02,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human03,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human04,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Spiritual,Human05,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human06,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human07,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human08,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human09,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human10,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human11,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human12,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Intellectual,Human13,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Intellectual,Human14,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human15,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human16,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human17,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Social,Human18,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human19,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human20,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human21,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human22,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Spiritual,Human23,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Emotional,Human24,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Spiritual,Human25,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human26,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Occupational,Human27,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.2,Environmental,Human28,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human01,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human02,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human03,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human04,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Spiritual,Human05,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human06,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human07,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human08,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human09,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human10,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human11,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human12,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human13,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Intellectual,Human14,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human15,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human16,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human17,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human18,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Intellectual,Human19,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human20,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human21,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human22,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Spiritual,Human23,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human24,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Spiritual,Human25,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human26,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Occupational,Human27,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.3,Emotional,Human28,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human01,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human02,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human03,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human04,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Spiritual,Human05,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human06,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Spiritual,Human07,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human08,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human09,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human10,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human11,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human12,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Intellectual,Human13,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Intellectual,Human14,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human15,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human16,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Spiritual,Human17,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Environmental,Human18,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human19,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human20,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human21,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human22,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human23,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human24,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Emotional,Human25,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human26,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Occupational,Human27,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.4,Environmental,Human28,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human01,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human02,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human03,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human04,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Spiritual,Human05,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human06,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Spiritual,Human07,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human08,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human09,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human10,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human11,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human12,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Intellectual,Human13,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Intellectual,Human14,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human15,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human16,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human17,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Intellectual,Human18,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human19,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human20,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human21,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human22,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human23,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human24,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human25,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human26,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Occupational,Human27,In many ways I feel disappointed about my achievements in life
PWB_5,In many ways I feel disappointed about my achievements in life.5,Emotional,Human28,In many ways I feel disappointed about my achievements in life
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human01,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human02,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Emotional,Human03,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human04,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human05,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human06,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human07,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human08,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human09,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human10,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human11,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human12,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human13,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human14,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human15,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human16,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human17,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Occupational,Human18,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human19,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human20,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human21,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human22,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human23,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human24,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Emotional,Human25,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human26,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human27,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.,Social,Human28,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human01,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human02,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human03,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human04,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human05,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human06,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human07,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human08,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human09,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human10,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human11,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human12,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human13,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human14,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human15,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human16,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human17,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Emotional,Human18,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human19,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human20,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human21,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human22,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human23,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human24,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human25,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human26,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human27,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.2,Social,Human28,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human01,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human02,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human03,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human04,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human05,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human06,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human07,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human08,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human09,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human10,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human11,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human12,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human13,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human14,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human15,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human16,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human17,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Intellectual,Human18,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human19,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human20,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human21,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human22,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human23,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human24,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human25,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human26,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human27,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.3,Social,Human28,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human01,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human02,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human03,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human04,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human05,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human06,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human07,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human08,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human09,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human10,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human11,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human12,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human13,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human14,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human15,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human16,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human17,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Physical,Human18,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human19,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human20,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human21,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human22,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human23,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human24,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human25,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human26,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human27,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.4,Social,Human28,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human01,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human02,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human03,Maintaining close relationships has been difficult and frustrating for me
