qid,text_norm,answer,source
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_3,"Some people wander aimlessly through life, but I am not one of them",Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_4,The demands of everyday life often get me down,Emotional,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_5,In many ways I feel disappointed about my achievements in life,Occupational,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
PWB_6,Maintaining close relationships has been difficult and frustrating for me,Social,Llama-4
